,ci_test_results,z_test_results,z_test_p_values,mean_diff
1499,True,True,0.05596628305392586,-2.819242408399985
1500,True,True,0.17186588161325123,1.1574534441699513
1501,True,True,0.6588830712828192,1.5196672969720204
1502,True,True,0.09088142049692677,-1.4330289385289978
1503,True,True,0.6248947571705042,1.0649081279999564
1504,True,True,0.9208572888562958,-0.20899397859720814
1505,True,True,0.13546777096707086,3.3156058219999665
1506,True,True,0.7837758160315378,0.09532865338295826
1507,True,True,0.3289835318917719,-0.7898976463999983
1508,True,False,0.009576666298037715,42.61191549199981
1509,True,True,0.7994763345313202,0.2576560838100006
1510,True,True,0.3800927778221056,1.5062702296000197
1511,True,True,0.2255146008641764,0.4139569330404257
1512,True,True,0.986564217468411,-0.013522836600007082
1513,True,True,0.3945668029134852,-1.466138475348914
1514,True,True,0.07582674830965914,-3.4026066791800105
1515,False,False,0.0017736023147545054,-31.824893053199872
1516,True,False,0.03515568699044929,1.2765322010000126
1517,False,False,2.7340648285693653e-15,39.89919095399989
1518,False,False,3.047812749523721e-12,13.988599428999962
1519,False,False,3.978319386685032e-12,19.59263290800007
1520,False,False,6.077064540428412e-06,6.272662470799958
1521,False,False,0.007618674861776137,1.8447320370000089
1522,True,False,0.008171465533657924,1.236068196999998
1523,True,False,0.015064403248777574,56.66750706799991
1524,True,False,0.019119177834676183,5.608522473800036
1525,True,True,0.5096956257637755,1.0688574045831585
1526,True,True,0.06304883285679126,3.337306573800003
1527,False,False,0.0015824232235620375,3.706382795424016
1528,True,True,0.28105066686550684,-0.40581708182416565
1529,True,True,0.6170488978405272,-2.9808155139999997
1530,True,True,0.5118768582798701,0.9571761188440027
1531,False,False,0.0024441309092870984,2.0074486247400003
1532,True,False,0.016351795031091118,-3.7672805518000185
1533,False,False,5.075602108755438e-08,175.59639601599997
1534,False,False,1.1098016403868311e-16,18.866431936999952
1535,False,False,1.0188920152510294e-22,54.00644552112013
1536,True,True,0.45914913060883156,-1.327796503212011
1537,True,True,0.9853515334891056,-0.019460347933998534
1538,True,False,0.010538439221725218,-3.4777485071230014
1539,False,False,4.6872624096901293e-17,-679.8454717000013
1540,False,False,1.07640967147282e-10,11.723749726999962
1541,True,True,0.5150165707738119,0.838175902599982
1542,False,False,3.4398739111826056e-12,17.715218452199977
1543,True,True,0.22633474281150912,2.018954270399977
1544,False,False,3.608943676585561e-05,24.161819816000033
1545,True,True,0.626861678053277,0.3546597278000032
1546,False,False,0.0038153580531926925,-2.4051273782000244
1547,True,True,0.7434610865013406,0.3862884299600182
1548,True,True,0.565114979473931,-0.3470525238162001
1549,True,True,0.49613661832032985,-1.964943715999965
1550,False,False,2.261378517340864e-25,34.003607700599986
1551,True,True,0.3844071990425192,1.674922698800028
1552,True,True,0.15243445376492057,1.2738908896713723
1553,False,False,5.873814973725233e-19,-501.2194478999977
1554,False,False,3.508256356526178e-05,35.00233614800021
1555,True,True,0.38058535438160057,-1.0633559894000193
1556,True,True,0.49748629821836887,-3.885614080464954
1557,True,True,0.28840204977115624,-1.0384481410675246
1558,True,True,0.9690606934112286,0.03299872360001288
1559,False,False,5.763281048131538e-05,10.783241788656033
1560,True,True,0.21026544190474716,-1.140243445605388
1561,True,True,0.5797250873808458,-0.619735843133598
1562,True,True,0.5761846140662292,1.0257921504950884
1563,True,True,0.1579832775604686,-3.0045163436000166
1564,True,False,0.044933876939864906,-53.97927317999972
1565,True,True,0.054728282478565475,2.3798404821319883
1566,True,True,0.4495222044778703,-4.271281601999831
1567,True,False,0.038866607177150764,-3.950349738000014
1568,True,True,0.5875114627658294,-0.5834867313419974
1569,True,True,0.2955965006127367,1.6902553765027957
1570,False,False,0.0005297287791347835,26.49774665271991
1571,True,True,0.4228209115506437,-1.0043098350477209
1572,False,False,2.280044791749867e-09,65.34519249999892
1573,True,True,0.9611081140724578,-0.08959574799999714
1574,True,True,0.15827979401227898,-1.536600945375553
1575,True,False,0.019731016540597928,4.580369053421861
1576,False,False,6.193437140796565e-22,29.846156965000077
1577,True,False,0.03352483718943817,0.7369970660046485
1578,True,True,0.16315215607919809,-1.0269519417076602
1579,True,True,0.36615421939686144,-0.4113493749346775
1580,False,False,0.004743326147788144,-7.479454307999887
1581,True,True,0.27346539600227826,1.9645929993948
1582,True,True,0.8472552509796543,0.1073029894798938
1583,True,True,0.25322901945502474,-0.9798985126614574
1584,False,False,1.6653060825398696e-07,15.659849464000146
1585,True,True,0.9961629729299419,-0.01046380232102262
1586,True,True,0.1403413695676226,-1.4824151338739389
1587,True,True,0.3024228567735745,-0.7658756094233088
1588,True,True,0.27418134983461984,1.2198072814000582
1589,True,True,0.392345873316134,-0.9473054224482498
1590,False,False,1.1043531722237312e-17,-3.815157067039997
1591,False,False,0.003402164439388211,-6.790862431000029
1592,True,True,0.1729276462764241,-1.9658899268263998
1593,True,True,0.11559740307703596,15.256526545999861
1594,True,True,0.29773499555315963,-10.420302676999995
1595,False,False,3.4487764727954364e-08,6.287740589999949
1596,True,True,0.501127238351383,0.7657039501999883
1597,True,False,0.020514446021772284,-8.500146972000195
1598,True,False,0.014205170508756583,-2.8565877710000223
1599,True,True,0.9411730801852924,-0.09508785456379432
1600,True,True,0.09220975840238449,-4.682804390000072
1601,True,True,0.17856613487309048,0.6378230981999877
1602,True,True,0.747515955073909,-0.704678365616008
1603,True,True,0.729929065007223,0.29549115260000747
1604,True,True,0.4707147982105804,-1.3762353605999635
1605,True,True,0.48061770089550826,0.2292039859264795
1606,True,True,0.6105798107810259,0.29877656960001175
1607,True,True,0.4613657351208127,-2.192970604361278
1608,True,True,0.4891103365155366,-1.2747853359200052
1609,True,True,0.21938871097279744,2.2286686438999936
1610,True,True,0.5882742436952237,-0.5842864768784712
1611,True,True,0.33375999606217877,-1.3173666975999367
1612,True,True,0.8845315791786403,-0.23397733479999872
1613,True,True,0.5976848182244945,-0.5767160198979393
1614,True,True,0.408043900321989,-0.6425543600020007
1615,True,True,0.5392835799334912,-1.47249449296039
1616,True,True,0.3114834549536587,0.8871903124619962
1617,True,True,0.3305280294500357,-1.1849265576000008
1618,True,True,0.8983103044078371,0.16703970038046134
1619,True,True,0.35579392841325674,-0.4478500545628806
1620,True,True,0.4219187906450469,0.16665012165620108
1621,True,True,0.1728333322846436,3.113795393344928
1622,True,True,0.13750030360010895,1.9867494791999825
1623,True,True,0.955192474369504,0.07953648931559876
1624,True,True,0.5212943751651562,-0.8030660600866009
1625,True,True,0.3808091847932852,-1.2581798541285651
1626,True,True,0.3264989316686723,-2.1222642858771996
1627,True,True,0.17137861283102984,2.169773445975359
1628,True,True,0.10645914940342328,0.9259570708922309
1629,True,True,0.10446139582307157,-2.5100187311246827
1630,False,False,0.0001947209622587883,3.7180900581999907
1631,False,False,7.550100329908905e-07,9.367279484000044
1632,True,False,0.014457477570404253,4.955744549999949
1633,True,True,0.3366131468532705,-1.7370460741840028
1634,True,True,0.4674991116982694,-1.7373592799998647
1635,True,True,0.16996383186020814,-2.035519896599965
1636,True,True,0.5232749047524492,0.8999021305353176
1637,True,True,0.2825976639163874,-0.5201707926365999
1638,True,True,0.8439098037026782,-0.21209922159199923
1639,False,False,4.526926090410009e-06,4.248382237466002
1640,False,False,7.001927781309832e-06,6.9262605580000525
1641,False,False,3.802141354427677e-34,-33.141792579720004
1642,True,True,0.847589216004562,-0.2731653216800112
1643,False,False,0.0036757164542805115,5.260036661200033
1644,False,False,0.0005474306671175245,2.6710339570000627
1645,True,True,0.14650905303347406,-2.396331044999993
1646,False,False,0.004660851444481542,-5.265868841999961
1647,False,False,2.642561385556813e-05,20.4322109459998
1648,True,True,0.3591400458073667,-2.8053564086036964
1649,True,True,0.07022272168606539,4.033866698059999
1650,True,True,0.32647172864329,1.1838045701399977
1651,True,True,0.12876304966397278,-4.432000952999992
1652,False,False,6.847037956517771e-13,20.742844740200013
1653,False,False,1.2409617700124759e-14,13.727241660159997
1654,False,False,9.390225317253665e-11,17.295965207999956
1655,True,True,0.24720345487212192,-1.816737151278014
1656,False,False,1.7374844357209587e-07,-7.004711277999988
1657,True,True,0.3479568340469401,-1.4085855409999999
1658,True,True,0.6578647620102891,-0.23970672810966065
1659,False,False,1.5057939651718461e-12,63.84813140000017
1660,True,False,0.021879333581641233,-6.671713837999988
1661,False,False,0.0013774053477150167,8.295545820137207
1662,True,True,0.8980473012185519,0.13204573879999248
1663,True,True,0.08075167442391146,4.1011397459998165
1664,True,True,0.9267028729846716,0.7151698699999542
1665,True,True,0.4517833799585752,-0.7884917210000157
1666,True,True,0.11372821285230203,1.0818960340099935
1667,True,True,0.6119609185318191,0.5952805715342226
1668,True,True,0.6586925214963453,-0.5213815665249983
1669,False,False,1.5453073374031366e-10,13.250557976000096
1670,True,True,0.13811537389161946,7.270712976999931
1671,True,False,0.005918901035540068,3.9829280397999796
1672,True,True,0.17865198018738182,-1.6758041105756618
1673,True,True,0.8514467401430211,-0.33516643350815567
1674,True,True,0.45362350659817985,1.2338941160000303
1675,True,True,0.3198230544333245,-0.8990633438000017
1676,True,True,0.09323465655166771,1.6592910829526009
1677,True,True,0.26798457036055845,-1.0912140148069218
1678,True,True,0.7132519867375233,1.441314220775439
1679,True,True,0.5104918142573376,-0.6589687063400014
1680,True,True,0.6094904211656027,-0.8350255351960136
1681,True,True,0.1434129433510154,1.6030442899999997
1682,True,True,0.12341017699060937,-2.731236395683675
1683,False,False,0.0014837840311063735,3.6325271136000055
1684,True,True,0.48719154652251206,-0.7909654071989953
1685,True,True,0.3212407711104257,1.1391212956599706
1686,True,True,0.7246301324793247,-0.331255244654719
1687,False,False,0.0033404337999823263,2.5666905131999975
1688,True,True,0.2814981935552059,-0.6412397141880312
1689,True,True,0.6564958601532744,-0.6948395629079998
1690,False,False,0.00439828660943444,3.458782173200003
1691,True,True,0.7164279337912232,-0.3852779022512074
1692,True,False,0.006091241345679319,4.601924624853984
1693,True,True,0.8275068469828398,0.12890668900327984
1694,True,True,0.4824025408398046,-0.8771136182000028
1695,True,False,0.0297839317588518,0.5942135383861301
1696,False,False,0.0001605870629648299,-3.4960440938127997
1697,False,False,5.614305436579384e-07,7.978130022799949
1698,True,True,0.37314592281257153,1.6797462124740008
1699,True,True,0.16266867511520744,-1.3690851067585095
1700,True,True,0.33633803238297744,-2.272705427999952
1701,True,True,0.5589569201241195,0.9992799696502033
1702,True,True,0.6778010559088518,-0.7278606981366011
1703,True,True,0.3794657377316174,1.8922747475808475
1704,True,True,0.6337595918508984,-0.5545357499190029
1705,False,False,1.1362192456885262e-08,19.05603610600005
1706,False,False,9.257153883034711e-29,23.88704133525801
1707,True,True,0.6386822027687438,-1.042676405999977
1708,True,True,0.05649465861262912,2.4759009388000237
1709,True,True,0.16122944290759833,-0.9335113899023999
1710,True,True,0.67131115116042,0.49069903800003445
1711,True,True,0.5646728572750769,0.8643605148000084
1712,False,False,0.0007638070687126682,-4.879407318999995
1713,True,True,0.9785031667296487,0.013670459466477602
1714,True,True,0.4432986135679512,0.3656459773161196
1715,True,True,0.07377462313819831,-1.183774024800016
1716,False,False,4.7900528452006203e-08,13.791713771800005
1717,True,True,0.1850708867376133,1.4898444024894935
1718,True,True,0.13615350763111653,-2.9413951140000236
1719,True,True,0.9718636175604439,0.12792156957036838
1720,False,False,6.240305784642288e-13,-412.96363956000096
1721,True,True,0.7713890353925913,-0.3910966451760016
1722,True,True,0.45858720206409687,0.7109651162302939
1723,False,False,0.02053458210254792,-2.1509111431999974
1724,True,False,0.03195398173122407,2.6195400091867755
1725,False,False,1.4020891369517534e-05,4.671719208200022
1726,True,True,0.5653080826567232,0.6595764012973613
1727,True,False,0.0258074569703331,2.61151462600003
1728,True,True,0.9868300891069999,-0.02195326100000905
1729,True,True,0.38843271948400415,-1.3603738469100728
1730,True,True,0.05503407830778419,-2.156463744446433
1731,True,True,0.09472353187707856,-1.919490773771276
1732,True,True,0.7155955349061952,0.1986823793507988
1733,True,False,0.04619349961264823,2.8986609336880056
1734,False,False,0.004933049371467905,5.743536555800027
1735,True,True,0.4660570818518731,0.7352176584636805
1736,True,False,0.009749522896663514,-1.896799541225683
1737,True,True,0.9880953877455253,0.016927423684000686
1738,False,False,1.0989875603310075e-05,3.7639689807999925
1739,True,True,0.21005443383817135,-0.9439543056041583
1740,True,True,0.06359007246321241,-3.45746934550254
1741,True,True,0.15752554140258568,-2.8240037204980046
1742,True,True,0.28460587414045446,-2.56135117600013
1743,True,True,0.3730567304810666,-1.4017629075999523
1744,True,False,0.03204333007532547,3.4801529541046
1745,True,True,0.8977852858802757,0.24859419545999462
1746,True,True,0.45118454575319866,-0.6674072666394785
1747,True,True,0.10291469925777443,1.6871547337449777
1748,True,False,0.046180412248686804,-10.934117938000142
1749,True,True,0.6669193965922859,0.47356478319095907
1750,True,True,0.12086949675490295,-2.4278424370000593
1751,True,True,0.5450132463603199,2.065728487999877
1752,True,True,0.27258800345752376,4.396625488753973
1753,True,True,0.11850242725639565,4.295120201999893
1754,True,True,0.32376308688973654,-0.7007596299990806
1755,False,False,1.653092291303754e-07,4.149269080259982
1756,True,True,0.2758588867065943,-0.7453088097771781
1757,True,False,0.01696967155636307,1.6932867871999946
1758,True,True,0.05651974005783678,2.1428070364000185
1759,True,True,0.1682875892341278,-1.5544143935999966
1760,True,True,0.4419753590422121,-0.5605707451400002
1761,True,True,0.10172212914973652,2.8268490236000225
1762,False,False,6.339009205211958e-05,4.663387083600014
1763,True,True,0.9382144598635774,-0.1413094336000018
1764,True,True,0.3825914847929063,1.875055414000066
1765,False,False,8.49456350721212e-19,9.56978887810002
1766,True,True,0.9538110525994236,0.05333104712373138
1767,True,True,0.23870047647011705,1.4555027000000393
1768,True,True,0.14225467823962507,-0.9652394055146871
1769,True,True,0.5311921641173108,-0.9712639220000199
1770,True,True,0.7171080325522001,0.20458760810598964
1771,True,True,0.563017991288818,-1.126236644348003
1772,True,True,0.06647938071381745,-6.535853234000001
1773,True,True,0.2673970151230991,-1.5903248187000134
1774,True,True,0.6122127499962835,-1.5653106566739883
1775,True,True,0.14089946905528453,-0.9867304028605957
1776,False,False,0.0021058786549422387,4.174874560000042
1777,True,True,0.7609059493823747,-1.0759334626967423
1778,True,True,0.6873890252091817,-0.4414912152605581
1779,True,True,0.05376520210701966,0.5578511732799996
1780,True,True,0.8946656348217092,0.21064131455960844
1781,True,True,0.9326875102582054,0.14065803920000874
1782,True,True,0.19397424079130254,-1.7952408858354014
1783,True,True,0.6643423439070345,0.4121698326000178
1784,False,False,1.148103388694811e-15,-37.22660734419692
1785,True,True,0.1836770798663655,-1.2884023003199996
1786,False,False,9.558913045531108e-09,12.576718875896027
1787,True,True,0.526673706807558,1.131932618006
1788,True,True,0.7303825618976177,0.3101057502361182
1789,True,True,0.7342687710493245,-0.5098919017893748
1790,True,True,0.8624437034946365,-0.15209394439998114
1791,True,True,0.0842590147780309,1.6238786385999937
1792,True,True,0.36326105987660706,-0.7790254445000064
1793,False,False,0.0004798362634811378,-2.5162813974599967
1794,True,False,0.02939294282277369,-3.665234804360022
1795,True,False,0.03433301115053455,-2.1298200922000063
1796,True,True,0.20923663376130097,-0.6352133848000125
1797,True,True,0.38833687681270745,0.6175293770000145
1798,False,False,2.9373534234669406e-05,10.552224734000063
1799,False,False,0.00033113281069446727,7.350796265999946
1800,True,True,0.7780623605763048,0.4280198596800133
1801,True,True,0.6146696151620539,-1.0867521541562453
1802,True,True,0.3811985936423874,2.4279643319999806
1803,True,True,0.09734238904376691,-6.333096659342327
1804,True,False,0.0475563596455616,2.9842389082000054
1805,True,True,0.6825685540105808,0.6357237345999884
1806,False,False,1.6042333122771297e-08,79.53487282799995
1807,True,False,0.028954297150070002,0.6087235530659987
1808,True,True,0.060351567852150505,1.1426317432707984
1809,False,False,0.0005918094151392945,3.9740650209999586
1810,True,True,0.690952579589809,0.3938779460000177
1811,False,False,5.654151943050738e-07,-7.116050139566006
1812,True,True,0.4489160030414311,-0.8261168201678305
1813,True,True,0.4805900332411478,1.6697826759999828
1814,True,False,0.012807103349091149,2.2469179140135718
1815,True,True,0.060655746975029776,2.4607355820000762
1816,True,True,0.9619297351589565,0.043778039899995846
1817,False,False,0.009499861706710279,-2.765655971259995
1818,True,True,0.19578796876493954,-2.268885025851835
1819,True,True,0.09587184867109508,-2.3969546962251447
1820,True,True,0.3628615446547915,-0.9548750539839695
1821,True,True,0.5484885865007805,0.5078696334282011
1822,True,False,0.010806962601862464,-3.6426439405999993
1823,True,True,0.8221100730495896,0.1577379642820005
1824,True,True,0.22950646038229705,-1.8211988036000006
1825,True,True,0.419411139143849,0.9184936231200038
1826,True,True,0.4127382764792751,-1.0403613935200093
1827,True,True,0.5739079429656856,-1.0246849079309424
1828,True,True,0.35230960829194824,-2.4370732720000277
1829,True,True,0.5355656335249369,0.39522816076468703
1830,False,False,7.509760175145792e-07,-12.219118845600022
1831,False,False,2.9884635325389893e-05,6.442836657000008
1832,True,True,0.12883065318789952,-3.0073450589999595
1833,True,True,0.7689924693060833,0.7408551500000584
1834,True,True,0.12706637253720876,1.3132815006000165
1835,True,True,0.7117473930006624,-0.03900180097760042
1836,True,True,0.11207015486434138,3.8762689779999135
1837,False,False,1.2605804035504574e-09,22.212296152000164
1838,True,True,0.7365999649828099,0.8047155507999797
1839,True,True,0.3678380535490968,0.6431698072885592
1840,True,True,0.16894347289204503,0.8080718966385529
1841,True,True,0.6398438737485781,0.249471821062681
1842,True,True,0.44585792814623926,-1.1184033508164422
1843,True,True,0.8577329323878646,-0.23504378807999515
1844,True,True,0.5396711828381665,-0.7510962925701353
1845,True,True,0.763965405267864,-0.37329707907855836
1846,True,False,0.017251707699791313,-14.630839648329975
1847,True,True,0.3850785932826032,-0.9364712394399972
1848,True,False,0.007285004293429866,4.410168124999991
1849,True,True,0.27434803890745274,-1.6293389394599753
1850,False,False,4.808905087172468e-18,5.989577425000007
1851,True,False,0.046630834874700225,3.80194160339998
1852,True,True,0.6855745101477105,0.45655982565999054
1853,False,False,0.00530801759086993,-6.789235775999991
1854,False,False,1.212318797735765e-15,10.630017794119997
1855,True,True,0.13684598164449974,1.8903069349700794
1856,True,True,0.4081991177525949,-1.355285046999997
1857,True,True,0.5719129585218095,-0.9899021107852048
1858,True,True,0.23894933467533463,1.0422026576000114
1859,True,True,0.5597158504952964,-0.4809420449199959
1860,True,True,0.31619314007219324,-0.8613946301999942
1861,False,False,7.296999751421217e-15,11.413802881000016
1862,True,True,0.06917703870643385,3.524443663000035
1863,True,True,0.14510989577156264,-1.1288285964242013
1864,True,False,0.01753639652304245,6.8910848489999665
1865,True,True,0.28863599647203486,0.6312432860014809
1866,True,True,0.08017658383356571,2.9481938600000746
1867,True,True,0.8079085944831408,0.5796319539999644
1868,False,False,9.531710725862782e-07,3.8424714844000007
1869,True,True,0.1466511140468987,1.2107832201999997
1870,True,True,0.7870956596202155,-0.3409118363980652
1871,True,True,0.44332424191326614,2.0723800372000056
1872,True,False,0.009819053616366978,9.526012654599924
1873,True,True,0.8253098180996022,-0.20880274319999614
1874,False,False,0.0009905431950502498,2.2012206189999883
1875,True,True,0.24626291097969744,-2.341128762028399
1876,False,False,3.9860349373387595e-34,13.417886326039975
1877,False,False,2.7282138275093243e-05,2.5781446978000275
1878,True,True,0.5043586484145357,0.743639342800007
1879,True,True,0.1133208491897387,-2.1583686405599884
1880,True,True,0.4409012077143847,0.4494876997391988
1881,True,False,0.0412092615254568,-2.0084278867329957
1882,True,True,0.4022860443340701,3.2547719351261897
1883,True,True,0.32914840224261677,-2.966405086570038
1884,True,True,0.449234601820666,1.1535029101999879
1885,True,False,0.02237244167499259,-10.34252730423988
1886,True,True,0.6776852243488696,-0.4869210945999942
1887,True,True,0.8480768726991096,-0.1984151528289999
1888,True,True,0.1577947417903124,-2.0654428863455974
1889,True,True,0.4229700701775121,-0.664485866567599
1890,True,True,0.4819968004744022,-0.5773262389909912
1891,False,False,3.932306289470762e-06,2.896343700199992
1892,True,True,0.3800338039386062,-1.681073804000036
1893,False,False,0.0024661150754042315,5.0802447949999845
1894,True,True,0.8129773188160835,-0.2585454618354017
1895,False,False,0.0028321628463965354,2.5430627406359925
1896,True,True,0.32570996330917157,0.4509182340058858
1897,True,True,0.3706376425884288,-0.5754766535999956
1898,True,False,0.02332899867105725,0.9660610712000022
1899,False,False,0.000603521988826413,9.44349137799992
1900,False,False,0.000542644427608425,27.354502688600377
1901,False,False,1.3736761077982826e-57,444.63636631248414
1902,True,True,0.7668505443919307,0.42872584460000596
1903,True,True,0.8145403975024775,-0.2806818819779999
1904,True,True,0.4534170886411204,-1.9954539132000093
1905,True,True,0.9212435407260233,0.13749116282852358
1906,True,True,0.10854344505993294,-2.295709908999939
1907,True,True,0.19757489445977394,0.9744137679974006
1908,True,True,0.18974857074964135,3.1827168856771983
1909,True,True,0.5258459831748015,0.38068171787599603
1910,True,True,0.7788553304328346,-0.2307181892513932
1911,False,False,5.480467345776634e-05,6.595775795999984
1912,True,True,0.18169134975593437,2.11269000382878
1913,False,False,2.205194855020266e-07,15.316884080000165
1914,True,True,0.9451530899247127,0.0866850201435081
1915,True,True,0.5182964612424474,-0.6144134503417094
1916,True,True,0.24754057724522904,-1.336671584818641
1917,True,True,0.2987129457585266,1.8757202779999886
1918,True,True,0.1727412889962563,1.5106958248000169
1919,True,True,0.08983807432867898,-1.1264274488566988
1920,True,True,0.445251089038152,0.7391610338652632
1921,True,True,0.609759528285372,0.5455794606800035
1922,True,True,0.46902119083767646,-1.2539995161000057
1923,False,False,1.467748103850406e-10,27.256367353999934
1924,False,False,0.00397238088194755,2.383842829999974
1925,True,True,0.3450870364293692,-0.9261425302680002
1926,True,True,0.15714362892765366,45.87654596580748
1927,True,True,0.9437586652590698,-0.10046802489277784
1928,False,False,5.740145543574505e-05,9.660073167999919
1929,True,False,0.03863553058365753,-3.6513069277400128
1930,True,True,0.7956347873678324,0.21513781263279852
1931,True,True,0.15058407155143716,2.1136397970100003
1932,True,True,0.36782853662725723,1.0565053665915771
1933,True,False,0.030752863212700886,0.5081582248762797
1934,True,True,0.6754683501331293,0.7052516380000853
1935,True,True,0.2219724483346054,0.9572135122020966
1936,True,True,0.6178241533487581,0.46059608640001315
1937,True,True,0.28536191972892144,-2.101772048835281
1938,False,False,0.00023604347874693697,5.353173629999958
1939,True,True,0.8575106611370225,0.4222113664835989
1940,True,True,0.6233091165149781,0.5135221576829095
1941,True,True,0.23189142303698718,1.1585277989178497
1942,True,True,0.09804747776766133,-2.0318354672000254
1943,True,True,0.33161525888837473,1.0919189468000035
1944,False,False,1.1071726500786649e-06,8.177014783999944
1945,True,True,0.3286500782015155,-1.7711603590302205
1946,True,True,0.638961764921393,0.46246856461059616
1947,False,False,3.1447753571188937e-12,54.78806330260011
1948,True,False,0.01352873334905504,-2.800477568000005
1949,True,False,0.0158844385561649,-8.77828857199978
1950,True,True,0.6899438712205113,0.462290002799989
1951,True,True,0.06899693652793173,1.5354424546209806
1952,True,True,0.2841543412808962,1.1172816017999665
1953,True,True,0.5271311147114475,1.1224194682460036
1954,False,False,2.169504782293308e-25,37.43514841799988
1955,True,True,0.16924154760378518,-1.9290246513043385
1956,True,True,0.8881017356280507,0.10242179871999468
1957,True,True,0.625712996176857,0.5443344547395389
1958,True,True,0.41460263646825957,0.8682917339999818
1959,True,True,0.5709496118113193,-0.6387508398924009
1960,True,True,0.6047389052388545,0.9094326390200038
1961,False,False,6.41762523661786e-08,6.71423947079996
1962,True,True,0.22429440138958512,-1.9068702350637963
1963,True,True,0.6279953501887359,-1.0636587329999756
1964,False,False,1.5244448437193186e-20,-17.151212071400003
1965,False,False,3.834452148042059e-12,29.76306369400001
1966,True,True,0.6244263550760369,0.5566220760000107
1967,True,True,0.43218415449009595,-1.8188287482279968
1968,True,True,0.8554886829519716,-0.1500525313681984
1969,True,True,0.8297599166882808,-0.23827439289538765
1970,False,False,2.60702877294699e-18,15.22017196160003
1971,True,True,0.43823239539751435,0.8651005128000024
1972,True,True,0.11982018845964428,-3.0334375979999564
1973,True,True,0.8689741250419729,0.10642891073796645
1974,False,False,0.0017147171322793333,2.653080115520014
1975,True,True,0.15498677909053396,0.5400755642314803
1976,False,False,5.4546963522129496e-05,7.425198111400007
1977,True,True,0.7072511531680717,-0.46075577531386
1978,True,True,0.9307395621043247,0.025733364791074687
1979,True,True,0.7322173210635734,-0.2187378595200027
1980,True,True,0.09286009103507438,-2.3397518552279992
1981,False,False,0.00010701613690152383,3.3985933269999897
1982,True,True,0.7123817824117359,0.3944687706449974
1983,False,False,7.991059484684724e-06,1.968794322799992
1984,True,False,0.013272311074463554,1.310679952599994
1985,True,True,0.132501602705021,0.9012604916999924
1986,True,True,0.15828204102044452,1.323809986000004
1987,True,True,0.09392756032496938,-1.9238996749999977
1988,True,True,0.07394719967741022,-2.8751288414490213
1989,False,False,2.822531754643852e-09,11.241381738200062
1990,True,True,0.14536703196039255,-1.9225761224000166
1991,True,True,0.2390635565563195,2.1347437237859985
1992,True,True,0.6735071571288003,-0.6277904573681394
1993,False,False,1.9355557751011957e-15,12.193195183999919
1994,True,True,0.45356960264988344,-0.34910101004600325
1995,False,False,2.4431490449330506e-12,33.988850525600014
1996,True,True,0.0958196652527924,-1.6607866173179993
1997,False,False,0.0007348507807952349,5.111560139400012
1998,True,True,0.5745353844781855,-0.30198460164360064
1999,True,True,0.8996901271734835,-0.2092330503054498
2000,True,False,0.0162789402578668,-3.040170457011989
2001,True,True,0.3090028290105762,1.7668504739999804
2002,True,True,0.9806340219029893,-0.04243224020001435
2003,True,True,0.5668183271119394,-1.1071285977999956
2004,True,True,0.9369814132019842,0.03356156174852021
2005,False,False,8.188726410412375e-07,4.338874059599984
2006,True,True,0.3160840898945998,-0.7645847657873194
2007,False,False,8.074194543456707e-10,11.90525395600011
2008,True,True,0.27241596240095556,1.249241630799979
2009,True,True,0.09574132073423659,-4.380028600800088
2010,True,True,0.2563966001302129,0.86185428946789
2011,False,False,2.938562145365163e-07,9.433815562619944
2012,True,True,0.9391628562464708,-0.199064625120009
2013,False,False,0.0006569983249825978,3.2870248649999922
2014,True,True,0.24767454419597446,-1.4535202657412023
2015,True,True,0.41700811812809746,1.157988605000007
2016,True,True,0.6651946213782989,-0.37505963796380337
2017,True,True,0.586988927903236,-1.052348409764004
2018,True,True,0.9935063617750074,0.012971284200812061
2019,False,False,6.151739650376212e-07,-15.027381137000027
2020,True,True,0.40464678402188425,-0.7244570226299976
2021,True,True,0.2770338801808414,-1.722291666904999
2022,True,True,0.3097502805844222,1.061416961945361
2023,False,False,1.736634019657735e-08,11.53821200599998
2024,True,True,0.6322355712118346,-0.3464204470880857
2025,True,True,0.4489167939082239,-0.9211080732403201
2026,True,True,0.36709266289110454,1.1494672836425868
2027,True,True,0.7602796768807456,-0.21897205125626418
2028,True,True,0.2965609865443961,0.9697014968599955
2029,True,True,0.6051142980611733,-0.5086593735116354
2030,True,True,0.8335345251386925,-0.33434043480256337
2031,True,False,0.009701041644198823,-24.35600109282001
2032,True,True,0.538065018565542,-4.240410968000077
2033,False,False,9.066520544569238e-08,-11.986858501999997
2034,True,False,0.019572716577581216,1.5675882101999932
2035,True,True,0.18613527228952342,11.475225371099938
2036,True,True,0.38727116412546536,-15.859501300001284
2037,True,False,0.015463736019486488,2.3423282439999014
2038,False,False,1.6934548653884032e-06,-13.52853361600009
2039,True,True,0.10708869904889853,2.611833826387997
2040,True,False,0.044551893850734416,1.5660186293715226
2041,True,True,0.30365583861227197,-1.2836889095215804
2042,False,False,3.8220967263246723e-07,7.962479550609997
2043,True,True,0.3760809058208079,0.6211512243999877
2044,True,True,0.7611267605216694,-1.279973342279959
2045,True,True,0.1921992793064471,1.4248623715344646
2046,True,True,0.08938701502392099,-2.6444798633049973
2047,True,True,0.6437704585007644,-1.9266253853945372
